,loss,Over_Seg_Rate,Under_Seg_Rate,Overall_err_rate,O_Rate,U_Rate,Err_rate
51,0.4049575477838516,0.8428381085395813,0.17692506313323975,1.2451504468917847,0.8428381085395813,0.17692506313323975,1.2451504468917847
52,0.4311822983953688,0.9110628962516785,0.1974182277917862,1.3413490056991577,0.9110628962516785,0.1974182277917862,1.3413490056991577
53,0.40930675797992283,0.8513064980506897,0.1699845790863037,1.208427906036377,0.8513064980506897,0.1699845790863037,1.208427906036377
54,0.39112578994697994,0.85514897108078,0.14291760325431824,1.15700364112854,0.85514897108078,0.14291760325431824,1.15700364112854
55,0.4034895317422019,0.7898268103599548,0.1875697523355484,1.2294979095458984,0.7898268103599548,0.1875697523355484,1.2294979095458984
56,0.42592673003673553,0.7937109470367432,0.18775390088558197,1.2549022436141968,0.7937109470367432,0.18775390088558197,1.2549022436141968
57,0.3928118546803792,0.7798382639884949,0.14954671263694763,1.0879833698272705,0.7798382639884949,0.14954671263694763,1.0879833698272705
58,0.3775685330231984,0.7702657580375671,0.1391003280878067,1.057411551475525,0.7702657580375671,0.1391003280878067,1.057411551475525
59,0.3854502456055747,0.8154395222663879,0.11619411408901215,1.0600478649139404,0.8154395222663879,0.11619411408901215,1.0600478649139404
60,0.41029703948232865,0.7056112885475159,0.14246046543121338,0.9967084527015686,0.7056112885475159,0.14246046543121338,0.9967084527015686
61,0.38989026347796124,0.7092921733856201,0.14405182003974915,1.0667965412139893,0.7092921733856201,0.14405182003974915,1.0667965412139893
62,0.39232372409767574,0.734801709651947,0.1371648907661438,1.0537737607955933,0.734801709651947,0.1371648907661438,1.0537737607955933
63,0.35737475256125134,0.6974345445632935,0.11332743614912033,0.9149710536003113,0.6974345445632935,0.11332743614912033,0.9149710536003113
64,0.4132974296808243,0.7499602437019348,0.15138185024261475,1.1233733892440796,0.7499602437019348,0.15138185024261475,1.1233733892440796
65,0.34880564113457996,0.6624375581741333,0.12547534704208374,0.9415091276168823,0.6624375581741333,0.12547534704208374,0.9415091276168823
66,0.37305937045150334,0.7193773984909058,0.14218926429748535,1.0226161479949951,0.7193773984909058,0.14218926429748535,1.0226161479949951
67,0.430546792017089,0.6834033131599426,0.17286309599876404,1.098048448562622,0.6834033131599426,0.17286309599876404,1.098048448562622
68,0.3306063529517915,0.6907572150230408,0.09083995223045349,0.8606945872306824,0.6907572150230408,0.09083995223045349,0.8606945872306824
69,0.3590905260708597,0.6682569980621338,0.1149480864405632,0.9089032411575317,0.6682569980621338,0.1149480864405632,0.9089032411575317
70,0.3534686217705409,0.6556928157806396,0.10737196356058121,0.8576560616493225,0.6556928157806396,0.10737196356058121,0.8576560616493225
71,0.4589952602982521,0.6828224658966064,0.20285934209823608,1.1203852891921997,0.6828224658966064,0.20285934209823608,1.1203852891921997
72,0.358948462539249,0.6994642615318298,0.12558303773403168,0.9475917816162109,0.6994642615318298,0.12558303773403168,0.9475917816162109
73,0.39271886977884507,0.6343505382537842,0.13558907806873322,0.9326999187469482,0.6343505382537842,0.13558907806873322,0.9326999187469482
74,0.3186991363763809,0.6153315305709839,0.08947347104549408,0.7617717385292053,0.6153315305709839,0.08947347104549408,0.7617717385292053
75,0.3756449752383762,0.6087158918380737,0.12343338131904602,0.831317663192749,0.6087158918380737,0.12343338131904602,0.831317663192749
76,0.3273744401004579,0.568545401096344,0.09666048735380173,0.7311623692512512,0.568545401096344,0.09666048735380173,0.7311623692512512
